state2,confirmed,deaths,incidenceRate,fatalityRate
Tennessee,1069,28,13236.75087,2.619270346
Tennessee,763,24,15114.89699,3.145478375
Tennessee,2107,25,12517.82319,1.18652112
Tennessee,11480,178,14306.1873,1.550522648
Tennessee,4380,75,13205.89743,1.712328767
Tennessee,6348,105,11891.64887,1.654064272
Tennessee,9842,132,13705.03948,1.341190815
Tennessee,43497,443,13090.2689,1.018461043
Tennessee,3192,45,14464.38282,1.409774436
Tennessee,1742,29,11593.23839,1.664753157
Tennessee,13497,176,13737.40458,1.30399348
Tennessee,97747,1666,10430.06255,1.704400135
Tennessee,2792,40,13851.26755,1.432664756
Tennessee,1356,28,9886.985053,2.064896755
Tennessee,17196,304,10859.62563,1.767852989
Tennessee,24312,352,12709.96377,1.447844686
Tennessee,7439,105,12076.49475,1.411480038
Tennessee,2511,22,22252.74725,0.876144962
Tennessee,16913,136,,0.804115178
Tennessee,2050,49,11463.401,2.390243902
Tennessee,1951,34,9768.676147,1.742696053
Tennessee,860,23,14645.77657,2.674418605
Tennessee,5555,83,13457.85789,1.494149415
Tennessee,14816,251,11451.98068,1.694114471
Tennessee,2975,34,17843.21958,1.142857143
Tennessee,4194,67,12584.01344,1.597520267
Tennessee,3707,74,13556.40885,1.996223361
Tennessee,28294,218,11867.69122,0.770481374
Tennessee,19046,239,13166.31756,1.254856663
Texas,6212,127,10759.50463,2.044430135
Texas,1834,47,9804.865009,2.562704471
Texas,8669,284,9997.116992,3.276041066
Texas,1259,41,5355.168014,3.25655282
Texas,811,12,9482.053081,1.479654747
Texas,204,6,10810.81081,2.941176471
Texas,5823,150,11383.49657,2.575991757
Texas,2196,37,7312.20032,1.684881603
Texas,840,19,12000,2.261904762
Texas,1427,28,6174.281758,1.962158374
Texas,9621,96,10843.86236,0.997817275
Texas,299,13,8520.946139,4.347826087
Texas,3516,73,10796.8678,2.076222981
Texas,22634,432,6236.567436,1.90863303
Texas,222898,3574,11125.13064,1.603423988
Texas,755,20,6328.052971,2.649006623
Texas,30,2,4587.155963,6.666666667
Texas,1689,34,9039.336366,2.013025459
Texas,7094,221,7607.914633,3.115308712
Texas,38115,519,10183.98777,1.361668634
Texas,27628,254,12053.52274,0.919357174
Texas,936,16,10170.59654,1.709401709
Texas,168,6,10866.75291,3.571428571
Texas,829,36,11687.5793,4.342581423
Texas,4283,120,11311.53602,2.801774457
Texas,2445,48,13257.0623,1.963190184
Texas,4809,66,9986.501921,1.3724267
Texas,5717,98,13093.16599,1.714185762
Texas,2425,25,11390.3241,1.030927835
Texas,1206,40,8649.501542,3.316749585
Texas,41288,1647,9756.996713,3.989052509
Texas,1265,44,9660.913395,3.47826087
Texas,544,14,9179.885251,2.573529412
Texas,1968,83,6554.31959,4.217479675
Texas,1015,32,13479.41567,3.15270936
Texas,5123,28,11686.4749,0.546554753
Texas,4265,142,8101.280249,3.329425557
Texas,1374,17,18806.46044,1.237263464
Texas,1036,16,9893.992933,1.544401544
Texas,320,15,11216.26358,4.6875
Texas,467,13,13788.01299,2.78372591
Texas,751,33,9186.544343,4.394141145
Texas,91521,835,8844.916065,0.912358912
Texas,329,9,11267.12329,2.73556231
Texas,1743,32,8109.617085,1.835915089
Texas,10867,299,6956.70544,2.751449342
Texas,1562,51,11455.81225,3.265044814
Texas,472,8,17314.74688,1.694915254
Texas,3785,72,9174.200742,1.902245707
Texas,7319,86,9636.476149,1.17502391
Texas,191,7,13662.37482,3.664921466
Texas,538,12,11215.34292,2.230483271
Texas,576,15,16628.17552,2.604166667
Texas,663,29,11556.56266,4.374057315
Texas,364,11,16766.46707,3.021978022
Texas,987,26,13544.66859,2.634245187
Texas,303533,4080,11517.02361,1.344170156
Texas,1739,69,13662.7907,3.967797585
Texas,1932,59,9583.333333,3.053830228
Texas,2859,66,15415.72307,2.308499475
Texas,323,12,6058.900769,3.715170279
Texas,76203,765,8589.08913,1.003897484
Texas,186,10,8412.483039,5.376344086
Texas,2302,36,22738.0482,1.563857515
Texas,415,15,12660.15863,3.614457831
Texas,1274,41,11418.84019,3.218210361
Texas,1363,50,7423.747277,3.668378577
Texas,17432,377,10487.1167,2.162689307
Texas,252,6,13043.47826,2.380952381
Texas,136154,2719,16223.52658,1.997003393
Texas,23067,317,12480.38696,1.374257597
Texas,4222,70,9888.050963,1.657981999
Texas,2098,32,12129.27097,1.525262154
Texas,3490,109,9827.110435,3.123209169
Texas,2744,67,10826.16586,2.441690962
Texas,305,14,7963.446475,4.590163934
Texas,887,30,15528.71148,3.382187148
Texas,124,10,10735.93074,8.064516129
Texas,68899,683,8488.36006,0.991306115
Texas,738,26,6881.118881,3.52303523
Texas,1966,50,9971.090937,2.543234995
Texas,2941,52,14483.40392,1.768106086
Texas,1457,44,6779.266704,3.019903912
Texas,40446,427,11821.51114,1.055728626
Texas,502,22,8059.078504,4.38247012
Texas,2593,51,9607.973914,1.966833783
Texas,104,2,7381.121363,1.923076923
Texas,473,13,6176.547401,2.748414376
Texas,2755,57,13221.67299,2.068965517
Texas,2359,57,10778.57991,2.416278084
Texas,11352,342,8334.067483,3.012684989
Texas,11321,356,9133.890032,3.144598534
Texas,3765,71,13036.7036,1.885790173
Texas,15179,216,9097.556444,1.423018644
Texas,6148,156,18403.87954,2.53741054
Texas,495,14,16700.40486,2.828282828
Texas,784,27,9266.044203,3.443877551
Texas,915,24,16947.58289,2.62295082
Texas,383,12,9738.113399,3.133159269
Texas,5934,113,10301.72563,1.904280418
Texas,400507,6450,8497.334684,1.610458744
Texas,4926,110,7401.619762,2.233049127
Texas,654,2,11728.83788,0.305810398
Texas,457,27,8077.059031,5.90809628
Texas,20960,252,9105.481969,1.202290076
Texas,584,2,15291.96125,0.342465753
Texas,5974,191,7220.469681,3.197187814
Texas,91551,2880,10538.76624,3.145787594
Texas,4536,109,12376.87249,2.402998236
Texas,2881,103,12514.66053,3.575147518
Texas,6598,130,10703.56732,1.970294028
Texas,3169,112,8545.464351,3.53423793
Texas,1683,55,7327.586207,3.267973856
Texas,4676,101,12753.65481,2.159965783
Texas,538,12,11011.05199,2.230483271
Texas,6095,173,6181.917764,2.838392125
Texas,2084,71,9953.195148,3.406909789
Texas,127,1,8268.229167,0.787401575
Texas,605,16,6771.12479,2.644628099
Texas,1864,31,12628.72629,1.663090129
Texas,2506,92,7053.393003,3.671189146
Texas,192,5,8443.271768,2.604166667
Texas,19784,434,7864.36905,2.193691872
Texas,618,16,11884.61538,2.588996764
Texas,4328,105,10691.17138,2.426062847
Texas,19982,370,11365.22634,1.8516665
Texas,2594,55,12916.39695,2.120277564
Texas,2287,37,14659.31671,1.617839965
Texas,16301,260,11972.47235,1.594994172
Texas,3348,72,7058.674706,2.150537634
Texas,39,2,9653.465347,5.128205128
Texas,106,2,13910.76115,1.886792453
Texas,4569,88,8686.311787,1.9260232
Texas,285,6,6571.362693,2.105263158
Texas,11,0,4044.117647,0
Texas,350,6,9544.586856,1.714285714
Texas,2660,93,8670.143416,3.496240602
Texas,263,17,7177.947598,6.463878327
Texas,1052,28,13989.3617,2.661596958
Texas,5881,156,11795.26264,2.6526101
Texas,2355,83,18265.72559,3.524416136
Texas,2199,33,10262.27366,1.500682128
Texas,2517,76,12488.83596,3.01946762
Texas,2216,39,12854.57393,1.759927798
Texas,1650,43,9480.579177,2.606060606
Texas,7994,188,9061.540031,2.351763823
Texas,2816,80,12015.18966,2.840909091
Texas,349,12,10794.92731,3.438395415
Texas,1138,22,9322.519866,1.933216169
Texas,1691,52,7758.660243,3.075103489
Texas,2,0,1183.431953,0
Texas,49347,792,15889.22268,1.604960788
Texas,624,23,10485.63267,3.685897436
Texas,1986,29,13903.66844,1.460221551
Texas,543,33,5510.452608,6.077348066
Texas,638,19,11055.27638,2.978056426
Texas,425,6,9943.846514,1.411764706
Texas,4221,114,11519.25334,2.700781805
Texas,10451,356,17797.41834,3.406372596
Texas,584,19,7314.629259,3.253424658
Texas,27547,477,10734.42365,1.731586017
Texas,84,5,11305.51817,5.952380952
Texas,5096,105,9879.032258,2.06043956
Texas,211,9,9869.036483,4.265402844
Texas,17708,272,10014.02461,1.536028913
Texas,2555,49,10292.87354,1.917808219
Texas,658,21,13502.97558,3.191489362
Texas,609,31,7126.974839,5.090311987
Texas,2110,72,10646.88667,3.412322275
Texas,54602,589,8989.596487,1.078715065
Texas,2751,73,13137.53582,2.653580516
Texas,883,33,7127.865676,3.737259343
Texas,116,8,9666.666667,6.896551724
Texas,4601,172,7056.315563,3.738317757
Texas,5880,143,11733.48233,2.431972789
Texas,634,38,4663.47922,5.993690852
Texas,1545,51,10500.20389,3.300970874
Texas,43224,826,11930.64196,1.910975384
Texas,1187,27,12067.91379,2.274641955
Texas,285,4,13494.31818,1.403508772
Texas,8714,149,10448.9424,1.709892128
Texas,2911,76,9972.93501,2.610786671
Texas,1635,75,7049.236872,4.587155963
Texas,15974,184,11180.1677,1.151871792
Texas,1294,35,13472.14992,2.704791345
Texas,1677,34,10598.49586,2.027429934
Texas,3365,120,6552.684361,3.566121842
Texas,17554,457,14950.38964,2.603395238
Texas,818,24,12201.67064,2.93398533
Texas,812,26,6488.732619,3.201970443
Texas,16916,287,12283.51717,1.696618586
Texas,382,8,9924.655755,2.094240838
Texas,313,12,9067.207416,3.833865815
Texas,699,37,5813.856775,5.293276109
Texas,1919,43,12011.76765,2.240750391
Texas,678,23,9758.2038,3.392330383
Texas,62,1,7259.953162,1.612903226
Texas,2177,43,12750.3807,1.975195223
Texas,11681,154,11133.77496,1.318380276
Texas,1296,38,12626.65627,2.932098765
Texas,4033,108,7412.785355,2.677907265
Texas,524,45,4970.593815,8.58778626
Texas,580,32,7041.398567,5.517241379
Texas,1357,39,4702.172632,2.873986735
Texas,4416,151,6617.713172,3.419384058
Texas,781,23,12898.43105,2.944942382
Texas,244,6,8736.126029,2.459016393
Texas,2425,62,14518.35,2.556701031
Texas,276,5,8453.292496,1.811594203
Texas,1711,68,6769.80296,3.974284044
Texas,235,12,7776.307081,5.106382979
Texas,20452,482,8787.07288,2.356737727
Texas,1084,14,11875.54777,1.291512915
Texas,9476,298,14661.24116,3.14478683
Texas,803,26,8573.563955,3.237858032
Texas,108,4,8365.608056,3.703703704
Texas,157,6,11629.62963,3.821656051
Texas,470,8,12447.0339,1.70212766
Texas,883,18,11937.27187,2.038505096
Texas,260896,3512,12408.75808,1.346130259
Texas,15825,411,11464.5667,2.597156398
Texas,74,2,9536.082474,2.702702703
Texas,1701,56,13787.79282,3.29218107
Texas,73,5,4863.424384,6.849315068
Texas,3748,84,11444.27481,2.241195304
Texas,16902,270,14179.5302,1.597444089
Texas,83830,1025,6580.300388,1.222712633
Texas,792,26,5405.77435,3.282828283
Texas,1332,42,6146.179402,3.153153153
Texas,0,0,,
Texas,3307,75,7920.388954,2.267916541
Texas,373,10,10199.61717,2.680965147
Texas,3595,72,13443.77548,2.002781641
Texas,7921,223,16157.06272,2.815301098
Texas,4385,120,7748.718855,2.736602052
Texas,9094,218,9875.765605,2.397184957
Texas,8811,131,12074.6598,1.486777891
Texas,4195,49,7593.309923,1.168057211
Texas,1206,24,10051.67528,1.990049751
Texas,4150,94,11565.68753,2.265060241
Texas,44133,794,15952.53242,1.799107244
Texas,4205,116,10118.87573,2.75862069
Texas,568,11,11234.17722,1.936619718
Texas,15138,377,11448.23414,2.490421456
Texas,1928,55,15099.06806,2.852697095
Texas,3064,88,14345.91254,2.872062663
Texas,46690,478,7906.175758,1.023773827
Texas,4608,69,9022.909732,1.497395833
Texas,770,21,9612.98377,2.727272727
Texas,7420,121,10602.42341,1.630727763
Texas,3462,129,7602.274973,3.726169844
Texas,876,27,10053.94238,3.082191781
Texas,2181,45,12109.93892,2.063273728
Texas,1783,36,12574.93476,2.019068985
Texas,1873,41,15819.25676,2.189001602
Utah,22002,103,11777.23774,0.46813926
Utah,9050,68,11042.7801,0.751381215
Utah,38753,172,10901.56717,0.443836606
Utah,151080,892,13019.23327,0.590415674
Utah,1917,37,12522.86386,1.930099113
Utah,3621,28,9000.96945,0.773267053
Utah,29260,274,11609.17625,0.936431989
Utah,5575,13,13228.14094,0.233183857
Utah,7461,44,10325.35739,0.58973328
Utah,4199,36,7415.845431,0.857346987
Utah,931,0,,0
Utah,96977,395,15242.32398,0.407313074
Utah,4675,22,13713.29676,0.470588235
Utah,30981,221,11375.97903,0.713340434
Vermont,1061,8,2884.955271,0.754005655
Vermont,2041,15,5754.158444,0.734933856
Vermont,1072,7,3574.167306,0.652985075
Vermont,7492,103,4574.5967,1.374799786
Vermont,291,2,4721.726432,0.687285223
Vermont,2028,39,4105.09696,1.923076923
Vermont,217,2,2999.308915,0.921658986
Vermont,881,3,3473.700812,0.340522134
Vermont,815,3,2820.850062,0.36809816
Vermont,1285,11,4752.746237,0.856031128
Vermont,2275,20,3909.539276,0.879120879
Vermont,22,0,,0
Vermont,1891,15,3237.514767,0.793231095
Vermont,1382,14,3273.175122,1.013024602
Vermont,1479,13,2686.062984,0.878972279
Virginia,2859,42,8847.010769,1.469045121
Virginia,5800,83,5305.039788,1.431034483
Virginia,11837,137,7424.668189,1.157387852
Virginia,1364,49,9179.004038,3.592375367
Virginia,921,33,7006.466337,3.583061889
Virginia,2957,37,9356.114539,1.251268177
Virginia,1616,26,10156.49551,1.608910891
Virginia,15291,256,6456.202869,1.674187431
Virginia,5908,74,7819.158792,1.25253893
Virginia,273,10,6583.0721,3.663003663
Virginia,6583,107,8333.227844,1.625398754
Virginia,680,10,10828.02548,1.470588235
Virginia,2552,38,7636.374517,1.489028213
Virginia,1570,35,9366.424054,2.229299363
Virginia,1327,24,8175.713142,1.808590806
Virginia,1476,43,7027.232908,2.913279133
Virginia,2140,30,12479.58946,1.401869159
Virginia,915,22,14124.72985,2.404371585
Virginia,4553,87,8295.527011,1.910828025
Virginia,2649,38,8621.643613,1.434503586
Virginia,2690,77,9029.57269,2.862453532
Virginia,502,16,7209.536119,3.187250996
Virginia,874,21,7356.902357,2.402745995
Virginia,4013,57,8490.246689,1.420383753
Virginia,21107,301,8620.907958,1.426067182
Virginia,28092,441,7962.539895,1.569841948
Virginia,991,20,6778.849443,2.018163471
Virginia,1717,61,9884.858952,3.552708212
Virginia,609,14,10996.74973,2.298850575
Virginia,322,6,6275.579809,1.863354037
Virginia,4683,65,8902.195609,1.387999146
Virginia,501,10,5044.301248,1.996007984
Virginia,4471,141,11165.21826,3.1536569
Virginia,955,17,6669.925967,1.780104712
Virginia,2139,45,7493.693946,2.103786816
Virginia,674,42,12607.55705,6.231454006
Virginia,780,10,7121.33662,1.282051282
Virginia,77010,1103,6710.923966,1.432281522
Virginia,567,19,2360.631167,3.350970018
Virginia,431,8,2948.621468,1.856148492
Virginia,4744,70,6660.863216,1.475548061
Virginia,875,23,5555.908312,2.628571429
Virginia,1922,20,7048.038137,1.040582726
Virginia,4082,79,7283.822847,1.935325821
Virginia,1134,32,14233.71407,2.821869489
Virginia,8067,102,9032.279735,1.264410562
Virginia,2137,25,7359.829178,1.169864296
Virginia,1175,53,18512.68316,4.510638298
Virginia,1300,22,7775.119617,1.692307692
Virginia,2253,49,6032.451537,2.174877941
Virginia,1461,23,6150.802004,1.574264203
Virginia,1494,35,9607.717042,2.34270415
Virginia,1288,18,6498.814269,1.397515528
Virginia,1586,25,13990.82569,1.57629256
Virginia,2826,78,8333.579075,2.760084926
Virginia,10653,178,7919.85726,1.670890829
Virginia,8196,162,7605.367184,1.976573939
Virginia,6504,95,12267.99457,1.460639606
Virginia,25541,620,7720.559341,2.427469559
Virginia,4651,124,9199.517376,2.666093313
Virginia,109,1,4977.16895,0.917431193
Virginia,2628,77,11664.96516,2.929984779
Virginia,3162,69,8520.844,2.182163188
Virginia,4642,72,6066.150046,1.551055579
Virginia,1740,20,6483.827694,1.149425287
Virginia,1245,13,7260.321903,1.044176707
Virginia,406,8,5779.359431,1.97044335
Virginia,716,17,6752.80581,2.374301676
Virginia,2434,49,10391.49554,2.013147083
Virginia,1208,32,16223.47569,2.649006623
Virginia,27940,278,6756.331945,0.994989263
Virginia,1993,33,5301.800963,1.655795283
Virginia,780,14,6395.539521,1.794871795
Virginia,7838,154,9538.993282,1.964786935
Virginia,595,16,4486.841113,2.68907563
Virginia,4311,47,10492.88061,1.090234284
Virginia,1217,11,6963.039249,0.903861956
Virginia,1619,77,12896.28804,4.756022236
Virginia,599,12,6780.620331,2.003338898
Virginia,2331,67,7620.88469,2.874302874
Virginia,573,20,5414.855415,3.490401396
Virginia,9411,96,9550.920993,1.020082882
Virginia,895,13,5994.641661,1.452513966
Virginia,1513,18,6552.336408,1.189689359
Virginia,14221,232,7934.718929,1.631390198
Virginia,17895,264,7372.024619,1.475272422
Virginia,807,36,6891.545687,4.460966543
Virginia,745,20,6159.57007,2.684563758
Virginia,290,7,7284.601859,2.413793103
Virginia,1922,48,12618.17227,2.497398543
Virginia,2229,39,6016.031956,1.749663526
Virginia,2103,57,8798.42691,2.710413695
Virginia,1377,43,7820.30895,3.122730574
Virginia,3914,86,12486.44165,2.197240675
Virginia,5577,82,9240.481161,1.470324547
Virginia,890,16,7252.872627,1.797752809
Virginia,9135,200,9677.111803,2.1893815
Virginia,1923,17,6485.228652,0.884035361
Virginia,2180,34,9560.564863,1.559633028
Virginia,3613,32,9420.384325,0.885690562
Virginia,45438,499,9660.773704,1.098199745
Virginia,2682,61,7881.976078,2.274422073
Virginia,2167,18,11874.62327,0.83064144
Virginia,344,2,4667.571235,0.581395349
Virginia,1529,14,16945.58351,0.915631131
Virginia,17099,268,7420.281553,1.567343119
Virginia,8307,145,8819.782133,1.74551583
Virginia,8510,193,8583.561119,2.267920094
Virginia,1548,46,6857.75041,2.971576227
Virginia,6817,108,8318.689901,1.584274608
Virginia,2293,39,8624.840141,1.700828609
Virginia,2188,50,8647.87953,2.285191956
Virginia,1860,59,8624.687007,3.172043011
Virginia,4346,133,9964.233309,3.06028532
Virginia,2965,95,9849.189476,3.204047218
Virginia,1985,56,11258.57864,2.82115869
Virginia,10141,123,7444.848218,1.212898136
Virginia,11428,81,7475.046114,0.708785439
Virginia,2525,71,10127.54693,2.811881188
Virginia,7976,191,8659.399835,2.394684052
Virginia,421,9,6555.590159,2.137767221
Virginia,1198,22,10735.72901,1.83639399
Virginia,3702,72,9119.349674,1.944894652
Virginia,0,0,,
Virginia,36193,407,8043.353616,1.124526842
Virginia,3031,59,7546.559108,1.946552293
Virginia,4986,110,9278.00521,2.206177296
Virginia,2388,38,10552.36412,1.591289782
Virginia,1305,26,7243.963364,1.992337165
Virginia,772,13,5162.498328,1.683937824
Virginia,2925,47,10417.40865,1.606837607
Virginia,3244,100,8677.741219,3.082614057
Virginia,2680,81,9343.18784,3.02238806
Virginia,3776,55,5530.169889,1.456567797
Washington,2191,23,10964.31967,1.049748973
Washington,1482,28,6562.749092,1.889338731
Washington,17295,221,8461.764274,1.277825961
Washington,6809,66,8819.948187,0.969305331
Washington,1333,11,1723.758907,0.825206302
Washington,24977,272,5115.711298,1.089001882
Washington,125,5,3136.762861,4
Washington,6249,93,5650.448039,1.488238118
Washington,3614,23,8321.628405,0.636413946
Washington,379,8,4969.18841,2.110817942
Washington,12586,116,13217.53376,0.921658986
Washington,124,5,5573.033708,4.032258065
Washington,9126,79,9337.685326,0.865658558
Washington,4418,73,5885.879485,1.652331372
Washington,1787,30,2098.871284,1.67879127
Washington,416,4,1291.083455,0.961538462
Washington,109819,1588,4874.817004,1.446015717
Washington,8484,112,3125.172669,1.320132013
Washington,3132,34,6533.847919,1.085568327
Washington,810,11,3612.040134,1.358024691
Washington,4951,73,6134.536038,1.474449606
Washington,607,10,5548.953286,1.647446458
Washington,2840,33,4253.534627,1.161971831
Washington,2644,41,6259.025164,1.550680787
Washington,969,11,4312.224645,1.135190918
Washington,803,9,5851.06383,1.120797011
Washington,55434,698,6125.439236,1.259155031
Washington,186,0,1057.900125,0
Washington,5885,74,4554.777292,1.257434155
Washington,362,2,2995.944716,0.552486188
Washington,39009,586,4745.141306,1.502217437
Washington,45357,652,8675.817429,1.437484842
Washington,2305,29,5041.226516,1.25813449
Washington,10430,106,3589.916568,1.016299137
Washington,1521,3,,0.197238659
Washington,134,1,2985.73975,0.746268657
Washington,5161,66,8494.075049,1.278821934
Washington,9490,98,4139.639777,1.032665964
Washington,4270,49,8522.273671,1.147540984
Washington,30163,458,12023.21493,1.518416603
West Virginia,1498,29,9111.367922,1.935914553
West Virginia,12709,126,10664.5073,0.991423401
West Virginia,2171,34,10117.91024,1.566098572
West Virginia,977,3,7000.071649,0.307062436
West Virginia,2228,60,10155.43097,2.692998205
West Virginia,8812,173,9583.990429,1.963231956
West Virginia,371,1,5218.736812,0.269541779
West Virginia,539,10,6335.213916,1.85528757
West Virginia,626,6,7410.037879,0.958466454
West Virginia,3519,79,8298.354007,2.244955953
West Virginia,874,6,11172.18458,0.686498856
West Virginia,1294,27,11186.03043,2.086553323
West Virginia,2861,61,8253.99573,2.132121636
West Virginia,1909,34,8237.324703,1.781037192
West Virginia,2837,89,9847.275252,3.137116673
West Virginia,1553,24,11273.2288,1.545396008
West Virginia,6035,77,8973.177114,1.275890638
West Virginia,2208,61,7726.763718,2.762681159
West Virginia,4759,53,8327.791971,1.113679344
West Virginia,15342,347,8613.100986,2.261765089
West Virginia,1267,21,7965.046835,1.657458564
West Virginia,1555,23,7619.187613,1.479099678
West Virginia,3224,95,10069.02152,2.946650124
West Virginia,4570,51,8150.235412,1.115973742
West Virginia,3519,77,11525.98998,2.188121625
West Virginia,2037,37,7682.154171,1.816396662
West Virginia,1597,25,9061.507036,1.565435191
West Virginia,5068,119,8625.208482,2.348066298
West Virginia,2933,89,10916.3317,3.034435731
West Virginia,2692,42,11492.48634,1.560178306
West Virginia,9349,87,8852.213764,0.930580811
West Virginia,1183,17,8911.487759,1.437024514
West Virginia,1223,21,6838.514874,1.717089125
West Virginia,1858,20,7584.911822,1.076426265
West Virginia,4285,86,10347.49221,2.007001167
West Virginia,713,11,10231.0231,1.542776999
West Virginia,955,12,12801.60858,1.256544503
West Virginia,679,12,8233.296956,1.76730486
West Virginia,2934,46,8776.022972,1.567825494
West Virginia,5288,93,9367.581931,1.758698941
West Virginia,6976,88,9509.139734,1.26146789
West Virginia,2782,13,9695.068827,0.46728972
West Virginia,751,11,7860.581955,1.464713715
West Virginia,651,9,4755.990649,1.382488479
West Virginia,840,22,6680.983059,2.619047619
West Virginia,1254,23,7511.230907,1.834130781
West Virginia,544,10,7954.379295,1.838235294
West Virginia,737,10,8578.745198,1.356852103
West Virginia,0,0,,
West Virginia,1935,33,8003.805427,1.705426357
West Virginia,3167,42,8037.663063,1.326176192
West Virginia,531,8,6544.244516,1.506591337
West Virginia,1378,31,9147.029539,2.249637155
West Virginia,448,4,7696.272118,0.892857143
West Virginia,7895,173,9453.052037,2.191260291
West Virginia,2027,39,9939.197803,1.924025654
Wisconsin,1950,19,9643.916914,0.974358974
Wisconsin,1393,15,8951.291608,1.076812635
Wisconsin,6030,84,13327.73406,1.393034826
Wisconsin,1288,19,8566.108007,1.47515528
Wisconsin,35527,292,13429.62554,0.821910097
Wisconsin,1413,7,10843.37349,0.495399858
Wisconsin,1572,24,10198.52083,1.526717557
Wisconsin,6513,56,13002.85492,0.859818824
Wisconsin,7672,96,11865.50775,1.251303441
Wisconsin,3692,64,10617.12774,1.73347779
Wisconsin,5907,69,10267.32949,1.168105637
Wisconsin,1795,19,11127.64243,1.058495822
Wisconsin,46570,333,8518.460933,0.715052609
Wisconsin,12915,194,14703.03624,1.502129307
Wisconsin,2843,30,10275.40841,1.055223356
Wisconsin,4977,60,11534.18308,1.205545509
Wisconsin,5095,33,11230.38265,0.647693817
Wisconsin,11956,121,11425.18586,1.012044162
Wisconsin,506,13,11781.14086,2.56916996
Wisconsin,13804,131,13349.70939,0.94900029
Wisconsin,1042,26,11572.63438,2.495201536
Wisconsin,5736,93,11151.07214,1.621338912
Wisconsin,3645,25,9862.012987,0.685871056
Wisconsin,2049,22,10833.81801,1.073694485
Wisconsin,2147,13,9067.488808,0.605496041
Wisconsin,702,40,12343.94232,5.698005698
Wisconsin,2711,28,13132.78109,1.032829214
Wisconsin,9659,133,11394.49563,1.376954136
Wisconsin,3338,29,12507.96268,0.868783703
Wisconsin,18671,331,11011.37644,1.772802742
Wisconsin,2714,36,13281.78526,1.326455416
Wisconsin,13606,89,11528.94523,0.654123181
Wisconsin,1730,10,10381.0381,0.578034682
Wisconsin,2199,48,11459.69045,2.182810368
Wisconsin,3285,94,11905.19335,2.861491629
Wisconsin,8899,91,11267.26681,1.022586808
Wisconsin,16383,225,12073.66683,1.37337484
Wisconsin,4701,72,11650.55762,1.531589024
Wisconsin,1584,28,10170.79748,1.767676768
Wisconsin,814,11,17866.5496,1.351351351
Wisconsin,117291,1390,12402.21798,1.185086665
Wisconsin,4723,41,10211.22954,0.868092314
Wisconsin,5080,68,13393.09254,1.338582677
Wisconsin,3812,77,10709.36929,2.019937041
Wisconsin,23836,232,12686.48375,0.973317671
Wisconsin,9276,99,10396.6555,1.067270375
Wisconsin,890,7,12213.53095,0.786516854
Wisconsin,4974,43,11633.99916,0.864495376
Wisconsin,4805,60,10974.57917,1.248699272
Wisconsin,7424,72,10490.0243,0.969827586
Wisconsin,1346,7,10081.64182,0.520059435
Wisconsin,25229,387,12851.54678,1.533949027
Wisconsin,1396,16,8091.815442,1.146131805
Wisconsin,18308,204,11207.56149,1.114266987
Wisconsin,1439,18,10149.52744,1.250868659
Wisconsin,6217,55,9647.434903,0.884671063
Wisconsin,1834,28,11076.21693,1.526717557
Wisconsin,5324,84,13017.43319,1.577761082
Wisconsin,14767,161,12803.01717,1.090268843
Wisconsin,9767,66,10770.01114,0.675744855
Wisconsin,2130,34,10470.43209,1.596244131
Wisconsin,3664,46,12357.92101,1.255458515
Wisconsin,0,0,,
Wisconsin,2019,42,6550.515865,2.080237741
Wisconsin,2429,42,10943.90629,1.729106628
Wisconsin,12451,164,11987.33007,1.31716328
Wisconsin,1583,23,10069.97455,1.452937461
Wisconsin,16874,175,12404.25188,1.037098495
Wisconsin,49094,611,12146.02744,1.244551269
Wisconsin,6072,164,11908.2173,2.700922266
Wisconsin,2567,37,10501.98421,1.44137125
Wisconsin,21416,222,12457.89875,1.036608143
Wisconsin,7669,96,10505.62336,1.251792933
Wyoming,4533,15,11658.95062,0.330906684
Wyoming,1185,34,10050.89059,2.869198312
Wyoming,5047,60,10891.00365,1.188825045
Wyoming,1613,23,10898.64865,1.425914445
Wyoming,1013,17,7328.895963,1.678183613
Wyoming,447,12,5893.987342,2.684563758
Wyoming,5252,84,13377.14271,1.599390708
Wyoming,1226,24,9280.145333,1.957585644
Wyoming,369,3,8361.658736,0.81300813
Wyoming,726,10,8596.802842,1.377410468
Wyoming,9628,114,9676.38191,1.184046531
Wyoming,1415,12,7135.653051,0.848056537
Wyoming,8122,138,10170.55273,1.699088894
Wyoming,164,2,6960.950764,1.219512195
Wyoming,2844,30,9741.727752,1.054852321
Wyoming,655,11,7804.122483,1.679389313
Wyoming,3220,31,10562.57176,0.962732919
Wyoming,797,7,8107.008443,0.878293601
Wyoming,4547,39,10738.49279,0.857708379
Wyoming,3785,9,16131.09444,0.237780713
Wyoming,2279,13,11267.67527,0.570425625
Wyoming,0,1,,
Wyoming,925,26,11851.37732,2.810810811
Wyoming,655,5,9455.752851,0.763358779
